customer_id,acquisition_channel,country,first_purchase,last_purchase,orders,total_revenue,lifetime_months,AOV,purchase_frequency,Historical_CLTV
CUST012283,Instagram,Germany,2023-06-27,2024-12-06,17,3363.39,19,197.8464705882353,0.8947368421052632,3363.3900000000003
CUST012284,Direct,Canada,2024-12-27,2024-12-27,1,122.56,1,122.56,1.0,122.56
CUST012285,Facebook Ads,USA,2024-02-18,2024-03-04,2,1567.3200000000002,2,783.6600000000001,1.0,1567.3200000000002
CUST012286,Referral,France,2024-05-22,2024-11-18,8,3103.03,7,387.87875,1.1428571428571428,3103.03
CUST012287,Direct,Australia,2024-11-12,2024-12-05,2,1024.1,2,512.05,1.0,1024.1
CUST012288,Email,UK,2024-03-04,2024-08-13,7,1662.65,6,237.52142857142857,1.1666666666666667,1662.65
CUST012289,Facebook Ads,USA,2023-04-30,2023-08-11,5,1108.45,5,221.69,1.0,1108.45
CUST012290,Organic Search,France,2023-05-14,2023-06-13,2,515.95,2,257.975,1.0,515.95
CUST012291,Facebook Ads,USA,2023-11-23,2023-12-17,2,835.63,2,417.815,1.0,835.63
CUST012292,Facebook Ads,UK,2023-12-16,2024-04-17,5,1882.17,5,376.434,1.0,1882.17
CUST012293,Email,UK,2023-09-12,2023-09-12,1,56.08,1,56.08,1.0,56.08
CUST012294,Instagram,Germany,2023-05-20,2023-10-16,5,1865.26,6,373.052,0.8333333333333334,1865.2600000000002
CUST012295,Direct,Canada,2023-07-10,2024-02-26,8,1817.24,8,227.155,1.0,1817.24
CUST012296,Referral,Germany,2023-03-02,2023-08-07,5,1335.35,6,267.07,0.8333333333333334,1335.35
CUST012297,Direct,Australia,2024-04-09,2024-12-06,6,937.5,9,156.25,0.6666666666666666,937.4999999999999
CUST012298,Facebook Ads,USA,2024-04-22,2024-06-11,3,582.8299999999999,3,194.27666666666664,1.0,582.8299999999999
CUST012299,Google Ads,Germany,2023-05-22,2023-08-14,4,1451.46,4,362.865,1.0,1451.46
CUST012300,Instagram,UK,2023-06-18,2023-06-18,1,22.12,1,22.12,1.0,22.12
CUST012301,Instagram,UK,2023-12-18,2024-02-06,2,655.56,3,327.78,0.6666666666666666,655.56
CUST012302,Facebook Ads,UK,2024-12-28,2024-12-28,1,110.58,1,110.58,1.0,110.58
CUST012303,Email,Germany,2023-01-29,2023-09-22,9,3458.76,9,384.3066666666667,1.0,3458.76
CUST012304,Google Ads,Australia,2024-09-13,2024-12-25,5,846.5,4,169.3,1.25,846.5
CUST012305,Facebook Ads,Australia,2023-09-27,2023-09-27,1,46.4,1,46.4,1.0,46.4
CUST012306,Google Ads,France,2024-12-01,2024-12-01,1,179.16,1,179.16,1.0,179.16
CUST012307,Instagram,Germany,2023-07-21,2023-08-17,2,1097.54,2,548.77,1.0,1097.54
CUST012308,Google Ads,Germany,2024-03-13,2024-08-06,6,2471.29,6,411.88166666666666,1.0,2471.29
CUST012309,Direct,Germany,2023-03-16,2023-03-26,2,1110.07,1,555.035,2.0,1110.07
CUST012310,Facebook Ads,Germany,2024-12-25,2024-12-25,1,452.64,1,452.64,1.0,452.64
CUST012311,Organic Search,UK,2024-09-30,2024-11-07,3,968.67,3,322.89,1.0,968.67
CUST012312,Organic Search,Canada,2023-02-25,2024-05-10,14,4377.77,16,312.6978571428572,0.875,4377.77
CUST012313,Google Ads,Germany,2023-04-14,2023-04-14,1,428.88,1,428.88,1.0,428.88
CUST012314,Email,Germany,2023-10-11,2024-01-23,4,825.94,4,206.485,1.0,825.94
CUST012315,Facebook Ads,Canada,2023-07-19,2023-07-19,1,229.44,1,229.44,1.0,229.44
CUST012316,Referral,Germany,2023-09-21,2023-12-08,3,1022.36,4,340.7866666666667,0.75,1022.3600000000001
CUST012317,Organic Search,Canada,2023-06-13,2024-02-04,8,2411.5699999999997,9,301.44624999999996,0.8888888888888888,2411.5699999999997
CUST012318,Instagram,UK,2024-04-12,2024-04-12,1,549.8,1,549.8,1.0,549.8
CUST012319,Direct,France,2024-04-30,2024-09-06,4,1285.38,6,321.345,0.6666666666666666,1285.38
CUST012320,Facebook Ads,Germany,2024-11-21,2024-12-07,2,794.1899999999999,2,397.09499999999997,1.0,794.1899999999999
CUST012321,Facebook Ads,France,2023-04-30,2023-09-26,6,1659.29,6,276.54833333333335,1.0,1659.29
CUST012323,Organic Search,USA,2023-03-10,2023-03-10,1,83.82,1,83.82,1.0,83.82
CUST012324,Direct,Australia,2024-04-29,2024-11-05,7,1256.83,8,179.54714285714286,0.875,1256.83
CUST012325,Direct,USA,2023-11-02,2024-02-22,5,774.6,4,154.92000000000002,1.25,774.6000000000001
CUST012326,Referral,UK,2023-08-10,2023-08-19,2,240.38,1,120.19,2.0,240.38
CUST012327,Direct,France,2023-10-18,2023-10-18,1,134.0,1,134.0,1.0,134.0
CUST012328,Instagram,France,2023-09-28,2024-04-24,6,2544.12,8,424.02,0.75,2544.12
CUST012329,Referral,Canada,2024-07-18,2024-12-18,5,1380.83,6,276.166,0.8333333333333334,1380.8300000000002
CUST012330,Instagram,Canada,2024-12-12,2024-12-12,1,696.66,1,696.66,1.0,696.66
CUST012331,Organic Search,Germany,2024-07-18,2024-11-25,4,1272.48,5,318.12,0.8,1272.48
CUST012332,Facebook Ads,Canada,2023-04-11,2023-07-21,4,2037.12,4,509.28,1.0,2037.12
CUST012333,Instagram,Canada,2024-07-29,2024-11-14,4,1168.8,5,292.2,0.8,1168.8
CUST012334,Facebook Ads,France,2023-08-07,2023-08-07,1,656.6,1,656.6,1.0,656.6
CUST012335,Google Ads,USA,2023-03-24,2023-04-24,3,784.61,2,261.5366666666667,1.5,784.6100000000001
CUST012336,Google Ads,France,2024-05-12,2024-05-29,2,526.6800000000001,1,263.34000000000003,2.0,526.6800000000001
CUST012337,Organic Search,Canada,2024-07-18,2024-12-20,5,2509.7,6,501.93999999999994,0.8333333333333334,2509.7
CUST012338,Organic Search,Germany,2023-03-12,2023-03-12,1,916.6,1,916.6,1.0,916.6
CUST012339,Email,USA,2023-10-26,2023-11-30,2,1373.42,2,686.71,1.0,1373.42
CUST012340,Organic Search,Canada,2023-08-12,2023-10-07,4,1356.3600000000001,3,339.09000000000003,1.3333333333333333,1356.3600000000001
CUST012341,Google Ads,Canada,2024-06-20,2024-06-20,1,939.68,1,939.68,1.0,939.68
CUST012342,Instagram,Australia,2024-01-05,2024-01-05,1,288.8,1,288.8,1.0,288.8
CUST012343,Direct,Germany,2024-01-02,2024-01-02,1,717.56,1,717.56,1.0,717.56
CUST012344,Direct,Germany,2024-09-08,2024-09-08,1,310.06,1,310.06,1.0,310.06
CUST012345,Direct,Canada,2023-07-13,2023-07-13,1,189.89,1,189.89,1.0,189.89
CUST012346,Referral,Canada,2023-03-15,2023-05-02,3,838.16,3,279.38666666666666,1.0,838.16
CUST012347,Direct,France,2024-07-27,2024-11-14,4,760.88,5,190.22,0.8,760.8800000000001
CUST012348,Organic Search,UK,2024-08-31,2024-10-18,3,679.9200000000001,3,226.64000000000001,1.0,679.9200000000001
CUST012349,Direct,Germany,2024-07-01,2024-09-22,3,1399.87,3,466.6233333333333,1.0,1399.87
CUST012350,Referral,Germany,2023-07-16,2023-09-13,2,1822.16,3,911.08,0.6666666666666666,1822.1599999999999
CUST012351,Referral,Australia,2024-12-05,2024-12-05,1,304.8,1,304.8,1.0,304.8
CUST012352,Google Ads,France,2023-07-12,2024-09-16,12,3285.33,15,273.7775,0.8,3285.33
CUST012353,Email,USA,2024-06-21,2024-10-25,5,1526.77,5,305.354,1.0,1526.77
CUST012354,Instagram,Australia,2024-10-17,2024-10-17,1,438.3,1,438.3,1.0,438.3
CUST012355,Google Ads,Australia,2023-02-20,2023-11-12,8,4166.37,10,520.79625,0.8,4166.37
CUST012356,Organic Search,USA,2023-10-21,2024-03-24,6,2063.37,6,343.895,1.0,2063.37
CUST012357,Google Ads,USA,2023-12-16,2024-12-09,12,3818.06,13,318.1716666666667,0.9230769230769231,3818.0600000000004
CUST012358,Google Ads,Germany,2024-08-29,2024-12-27,4,1040.52,5,260.13,0.8,1040.52
CUST012359,Google Ads,UK,2024-03-23,2024-03-23,1,452.44,1,452.44,1.0,452.44
CUST012360,Organic Search,UK,2023-12-27,2024-01-29,2,497.78,2,248.89,1.0,497.78
CUST012361,Organic Search,France,2023-03-02,2023-06-20,3,931.3,4,310.43333333333334,0.75,931.3
CUST012362,Google Ads,USA,2024-06-06,2024-06-17,2,1120.97,1,560.485,2.0,1120.97
CUST012363,Google Ads,USA,2023-09-26,2023-10-23,2,1208.97,2,604.485,1.0,1208.97
CUST012364,Referral,Canada,2024-07-20,2024-08-23,2,512.6800000000001,2,256.34000000000003,1.0,512.6800000000001
CUST012365,Instagram,France,2023-05-08,2023-10-04,5,1397.6299999999999,6,279.52599999999995,0.8333333333333334,1397.6299999999999
CUST012366,Referral,Australia,2024-08-26,2024-12-26,4,1627.59,5,406.8975,0.8,1627.5900000000001
CUST012367,Email,Australia,2024-02-16,2024-06-13,5,1607.6200000000001,5,321.524,1.0,1607.62
CUST012368,Instagram,France,2023-11-22,2024-02-22,4,874.8599999999999,4,218.71499999999997,1.0,874.8599999999999
CUST012369,Email,Germany,2024-12-22,2024-12-22,1,616.16,1,616.16,1.0,616.16
CUST012370,Instagram,Germany,2023-12-05,2024-08-28,8,2243.05,9,280.38125,0.8888888888888888,2243.05
CUST012371,Google Ads,France,2024-01-27,2024-05-04,5,2053.75,5,410.75,1.0,2053.75
CUST012372,Referral,UK,2023-06-06,2023-06-22,2,1012.06,1,506.03,2.0,1012.06
CUST012373,Instagram,France,2023-06-15,2023-11-27,5,2133.0,6,426.6,0.8333333333333334,2133.0000000000005
CUST012374,Email,UK,2023-04-07,2023-06-15,3,823.25,3,274.4166666666667,1.0,823.25
CUST012375,Instagram,Germany,2023-12-22,2024-06-01,5,1076.9,7,215.38000000000002,0.7142857142857143,1076.9
CUST012376,Organic Search,France,2024-06-02,2024-06-02,1,147.65,1,147.65,1.0,147.65
CUST012377,Instagram,UK,2023-04-13,2024-01-26,12,3379.24,10,281.6033333333333,1.2,3379.2399999999993
CUST012378,Direct,Canada,2024-09-27,2024-12-21,3,1193.44,4,397.81333333333333,0.75,1193.44
CUST012379,Google Ads,Canada,2024-04-17,2024-04-17,1,208.23,1,208.23,1.0,208.23
CUST012381,Organic Search,USA,2024-01-05,2024-03-18,3,705.52,3,235.17333333333332,1.0,705.52
CUST012382,Facebook Ads,France,2023-12-21,2024-07-01,7,2813.57,8,401.93857142857144,0.875,2813.57
CUST012383,Google Ads,Germany,2023-10-15,2023-10-15,1,361.56,1,361.56,1.0,361.56
CUST012384,Direct,Germany,2024-09-24,2024-11-19,3,1609.69,3,536.5633333333334,1.0,1609.69
CUST012385,Facebook Ads,Canada,2023-05-19,2023-10-12,5,1321.05,6,264.21,0.8333333333333334,1321.05
CUST012386,Instagram,UK,2024-05-06,2024-06-06,3,1050.95,2,350.31666666666666,1.5,1050.95
CUST012387,Facebook Ads,Canada,2023-09-20,2024-02-14,5,1514.11,6,302.822,0.8333333333333334,1514.1100000000001
CUST012388,Referral,UK,2023-05-31,2024-03-21,10,2081.98,11,208.198,0.9090909090909091,2081.98
CUST012389,Google Ads,France,2023-08-03,2024-08-15,14,4272.02,13,305.14428571428573,1.0769230769230769,4272.0199999999995
CUST012390,Referral,USA,2024-10-12,2024-11-30,2,460.19,2,230.095,1.0,460.19
CUST012391,Facebook Ads,Germany,2024-12-13,2024-12-13,1,543.6,1,543.6,1.0,543.6
CUST012392,Direct,France,2023-12-21,2024-08-14,8,2549.13,9,318.64125,0.8888888888888888,2549.13
CUST012393,Referral,Canada,2023-04-10,2023-06-29,4,657.3499999999999,3,164.33749999999998,1.3333333333333333,657.3499999999999
CUST012394,Organic Search,Australia,2024-04-06,2024-12-25,10,3805.23,9,380.523,1.1111111111111112,3805.2300000000005
CUST012395,Facebook Ads,Australia,2024-09-23,2024-12-24,4,1698.78,4,424.695,1.0,1698.78
CUST012396,Email,France,2024-02-16,2024-03-14,2,449.32,2,224.66,1.0,449.32
CUST012397,Referral,USA,2023-04-22,2023-08-26,4,1005.74,5,251.435,0.8,1005.7400000000001
CUST012398,Instagram,UK,2024-06-03,2024-10-16,5,1605.76,5,321.152,1.0,1605.76
CUST012399,Facebook Ads,USA,2023-10-10,2024-04-05,5,1709.09,7,341.818,0.7142857142857143,1709.09
CUST012400,Direct,Canada,2024-08-12,2024-08-24,2,410.67,1,205.335,2.0,410.67
CUST012401,Email,USA,2023-05-12,2023-08-29,4,1619.31,4,404.8275,1.0,1619.31
CUST012402,Direct,Germany,2024-07-15,2024-07-15,1,307.12,1,307.12,1.0,307.12
CUST012403,Organic Search,Australia,2023-03-22,2023-05-24,3,457.03999999999996,3,152.34666666666666,1.0,457.03999999999996
CUST012404,Instagram,USA,2024-06-30,2024-06-30,1,634.98,1,634.98,1.0,634.98
CUST012405,Facebook Ads,France,2023-07-22,2024-06-10,10,2414.55,12,241.455,0.8333333333333334,2414.55
CUST012406,Direct,UK,2024-02-11,2024-02-11,1,32.22,1,32.22,1.0,32.22
CUST012407,Instagram,Germany,2023-11-19,2024-01-16,2,568.8,3,284.4,0.6666666666666666,568.8
CUST012408,Facebook Ads,Germany,2023-12-05,2024-02-29,4,671.42,3,167.855,1.3333333333333333,671.42
CUST012409,Facebook Ads,Germany,2023-08-29,2023-08-29,1,177.83,1,177.83,1.0,177.83
CUST012410,Google Ads,Canada,2024-12-09,2024-12-31,3,714.46,1,238.15333333333334,3.0,714.46
CUST012411,Referral,Canada,2024-08-01,2024-12-21,4,1459.3,5,364.825,0.8,1459.3000000000002
CUST012412,Facebook Ads,France,2023-06-29,2023-06-29,1,92.43,1,92.43,1.0,92.43
CUST012413,Organic Search,UK,2024-12-06,2024-12-06,1,233.57,1,233.57,1.0,233.57
CUST012414,Email,USA,2024-12-09,2024-12-09,1,118.04,1,118.04,1.0,118.04
CUST012415,Referral,France,2023-07-29,2023-07-29,1,116.55,1,116.55,1.0,116.55
CUST012416,Google Ads,Canada,2023-02-25,2023-04-10,2,562.74,3,281.37,0.6666666666666666,562.74
CUST012417,Referral,France,2024-10-09,2024-11-16,3,1132.99,2,377.66333333333336,1.5,1132.99
CUST012418,Referral,UK,2023-08-15,2024-02-06,6,1848.3600000000001,7,308.06,0.8571428571428571,1848.3600000000001
CUST012419,Facebook Ads,France,2024-08-21,2024-08-21,1,980.64,1,980.64,1.0,980.64
CUST012420,Organic Search,Australia,2024-05-17,2024-08-10,4,577.25,4,144.3125,1.0,577.25
CUST012421,Facebook Ads,Australia,2024-05-18,2024-11-03,5,910.24,7,182.048,0.7142857142857143,910.24
CUST012422,Direct,Germany,2023-04-20,2023-05-31,2,152.99,2,76.495,1.0,152.99
CUST012423,Organic Search,USA,2024-10-03,2024-12-30,4,1305.6100000000001,3,326.40250000000003,1.3333333333333333,1305.6100000000001
CUST012424,Direct,Canada,2023-06-28,2023-07-29,3,818.75,2,272.9166666666667,1.5,818.75
CUST012425,Organic Search,Canada,2023-03-14,2024-01-25,12,1880.93,11,156.74416666666667,1.0909090909090908,1880.93
CUST012426,Instagram,Australia,2024-06-20,2024-06-20,1,200.85,1,200.85,1.0,200.85
CUST012427,Facebook Ads,UK,2023-02-23,2023-11-28,9,4286.04,10,476.2266666666667,0.9,4286.040000000001
CUST012429,Google Ads,UK,2024-10-03,2024-10-03,1,71.33,1,71.33,1.0,71.33
CUST012430,Email,Canada,2024-07-17,2024-10-14,3,319.43,4,106.47666666666667,0.75,319.43
CUST012431,Referral,Germany,2023-12-18,2024-09-02,9,2633.67,10,292.63,0.9,2633.67
CUST012432,Instagram,USA,2024-07-01,2024-08-27,3,514.16,2,171.38666666666666,1.5,514.16
CUST012433,Direct,UK,2024-10-24,2024-11-20,2,929.28,2,464.64,1.0,929.28
CUST012434,Google Ads,Canada,2024-08-02,2024-11-29,4,1731.31,4,432.8275,1.0,1731.31
CUST012435,Email,Germany,2023-05-04,2024-03-03,11,3897.56,11,354.32363636363635,1.0,3897.56
CUST012436,Email,UK,2024-04-20,2024-04-27,2,544.37,1,272.185,2.0,544.37
CUST012437,Facebook Ads,UK,2024-06-08,2024-11-22,5,1645.37,6,329.07399999999996,0.8333333333333334,1645.37
CUST012438,Organic Search,USA,2023-12-21,2024-03-20,5,2862.36,4,572.472,1.25,2862.3599999999997
CUST012439,Direct,Australia,2023-11-30,2024-03-31,4,1714.6,5,428.65,0.8,1714.6000000000001
CUST012440,Facebook Ads,USA,2024-09-10,2024-11-22,4,1322.62,3,330.655,1.3333333333333333,1322.62
CUST012441,Email,France,2023-08-01,2023-08-01,1,536.79,1,536.79,1.0,536.79
CUST012442,Facebook Ads,Australia,2024-07-02,2024-08-14,3,616.1,2,205.36666666666667,1.5,616.1
CUST012443,Instagram,Australia,2023-08-01,2024-02-12,5,1177.46,7,235.49200000000002,0.7142857142857143,1177.46
CUST012444,Direct,Australia,2024-06-16,2024-12-19,7,1425.28,7,203.61142857142858,1.0,1425.28
CUST012445,Google Ads,UK,2024-01-06,2024-10-22,10,4453.03,10,445.303,1.0,4453.03
CUST012446,Email,France,2023-11-23,2024-01-05,3,2184.36,3,728.12,1.0,2184.36
CUST012447,Direct,Canada,2024-06-10,2024-09-10,4,1438.74,4,359.685,1.0,1438.74
CUST012448,Instagram,USA,2023-04-06,2023-08-04,6,1529.5900000000001,5,254.9316666666667,1.2,1529.5900000000001
CUST012449,Google Ads,Australia,2024-04-17,2024-11-26,8,2313.8199999999997,8,289.22749999999996,1.0,2313.8199999999997
CUST012450,Instagram,Australia,2024-08-15,2024-08-15,1,114.99,1,114.99,1.0,114.99
CUST012451,Referral,Germany,2024-03-30,2024-09-19,7,1407.86,7,201.12285714285713,1.0,1407.86
CUST012452,Organic Search,UK,2024-10-13,2024-10-13,1,948.6,1,948.6,1.0,948.6
CUST012453,Organic Search,UK,2024-11-12,2024-12-29,2,850.73,2,425.365,1.0,850.73
CUST012454,Organic Search,France,2024-12-27,2024-12-27,1,777.16,1,777.16,1.0,777.16
CUST012455,Referral,USA,2024-04-03,2024-09-24,6,2806.03,6,467.6716666666667,1.0,2806.03
CUST012456,Email,Australia,2023-12-28,2024-05-27,6,1950.8799999999999,6,325.14666666666665,1.0,1950.8799999999999
CUST012457,Email,Australia,2024-08-29,2024-10-01,3,980.16,3,326.71999999999997,1.0,980.1599999999999
CUST012458,Referral,France,2023-08-25,2024-05-09,10,1826.29,10,182.629,1.0,1826.29
CUST012459,Organic Search,UK,2024-07-03,2024-07-03,1,446.13,1,446.13,1.0,446.13
CUST012460,Organic Search,USA,2023-07-17,2023-08-06,2,489.12,2,244.56,1.0,489.12
CUST012461,Google Ads,UK,2024-02-07,2024-02-07,1,602.88,1,602.88,1.0,602.88
CUST012462,Google Ads,USA,2023-07-16,2023-08-29,2,385.8,2,192.9,1.0,385.8
CUST012463,Facebook Ads,UK,2023-10-15,2023-12-17,3,612.36,3,204.12,1.0,612.36
CUST012464,Direct,Germany,2024-11-10,2024-12-23,2,1104.8,2,552.4,1.0,1104.8
CUST012465,Direct,Australia,2024-03-15,2024-07-19,5,2127.53,5,425.50600000000003,1.0,2127.53
CUST012466,Direct,France,2023-09-25,2024-08-10,9,3344.2799999999997,12,371.58666666666664,0.75,3344.2799999999997
CUST012467,Instagram,USA,2024-12-27,2024-12-27,1,187.4,1,187.4,1.0,187.4
CUST012468,Google Ads,France,2024-08-31,2024-11-23,4,1865.02,4,466.255,1.0,1865.02
CUST012469,Google Ads,USA,2024-09-04,2024-10-03,2,941.33,2,470.665,1.0,941.33
CUST012470,Google Ads,USA,2024-08-21,2024-12-21,4,1404.9,5,351.225,0.8,1404.9
CUST012471,Google Ads,Australia,2023-02-24,2023-02-24,1,356.94,1,356.94,1.0,356.94
CUST012472,Referral,USA,2023-09-21,2023-09-21,1,250.54,1,250.54,1.0,250.54
CUST012473,Facebook Ads,UK,2024-06-06,2024-10-11,5,1554.0,5,310.8,1.0,1554.0
CUST012474,Google Ads,Canada,2024-05-11,2024-11-04,6,1574.57,7,262.42833333333334,0.8571428571428571,1574.5700000000002
CUST012475,Email,UK,2024-08-15,2024-11-26,5,1254.7,4,250.94,1.25,1254.7
CUST012476,Instagram,Canada,2024-08-11,2024-08-11,1,47.99,1,47.99,1.0,47.99
CUST012477,Direct,Australia,2023-12-29,2024-02-10,2,293.15999999999997,3,146.57999999999998,0.6666666666666666,293.15999999999997
CUST012478,Google Ads,Australia,2024-07-02,2024-11-23,7,1972.22,5,281.7457142857143,1.4,1972.22
CUST012480,Email,Canada,2024-06-26,2024-08-15,2,133.45,3,66.725,0.6666666666666666,133.45
CUST012481,Direct,Australia,2023-02-15,2023-05-09,3,1494.32,4,498.1066666666666,0.75,1494.32
CUST012482,Organic Search,USA,2023-07-21,2023-07-21,1,808.84,1,808.84,1.0,808.84
CUST012483,Organic Search,USA,2023-10-08,2023-12-15,3,917.26,3,305.75333333333333,1.0,917.26
CUST012484,Direct,Canada,2024-09-12,2024-09-12,1,79.64,1,79.64,1.0,79.64
CUST012486,Organic Search,France,2023-09-01,2024-04-24,8,4054.1,8,506.7625,1.0,4054.1
CUST012487,Google Ads,USA,2023-11-18,2023-11-18,1,235.78,1,235.78,1.0,235.78
CUST012488,Direct,UK,2024-05-17,2024-05-17,1,587.13,1,587.13,1.0,587.13
CUST012489,Referral,France,2023-09-20,2023-12-07,3,1696.68,4,565.5600000000001,0.75,1696.6800000000003
CUST012490,Facebook Ads,Canada,2023-03-15,2023-06-22,4,1064.72,4,266.18,1.0,1064.72
CUST012491,Email,Australia,2023-05-21,2023-07-14,4,1044.3,3,261.075,1.3333333333333333,1044.3
CUST012492,Google Ads,UK,2024-08-10,2024-08-10,1,161.04,1,161.04,1.0,161.04
CUST012493,Organic Search,Germany,2024-09-13,2024-12-20,3,536.4300000000001,4,178.81000000000003,0.75,536.4300000000001
CUST012494,Instagram,Germany,2024-08-18,2024-10-25,3,1419.88,3,473.29333333333335,1.0,1419.88
CUST012495,Google Ads,Australia,2023-03-03,2023-08-24,5,2096.4500000000003,6,419.2900000000001,0.8333333333333334,2096.4500000000007
CUST012496,Instagram,Germany,2024-02-14,2024-02-28,2,765.9200000000001,1,382.96000000000004,2.0,765.9200000000001
CUST012497,Email,Australia,2024-10-15,2024-11-30,3,319.15,2,106.38333333333333,1.5,319.15
CUST012498,Instagram,UK,2024-10-27,2024-12-26,3,963.75,3,321.25,1.0,963.75
CUST012499,Email,Australia,2024-04-21,2024-07-15,4,1640.1000000000001,4,410.02500000000003,1.0,1640.1000000000001
CUST012500,Facebook Ads,Canada,2023-11-17,2024-06-21,7,1421.42,8,203.06,0.875,1421.42
CUST012501,Referral,UK,2023-08-15,2023-08-15,1,62.8,1,62.8,1.0,62.8
CUST012502,Organic Search,France,2023-11-10,2024-07-14,7,2234.06,9,319.15142857142854,0.7777777777777778,2234.06
CUST012503,Organic Search,France,2024-07-01,2024-09-10,3,674.6800000000001,3,224.89333333333335,1.0,674.6800000000001
CUST012504,Google Ads,Germany,2023-11-13,2024-03-04,5,1261.3700000000001,5,252.27400000000003,1.0,1261.3700000000001
CUST012505,Direct,Canada,2023-07-22,2023-10-12,3,1204.8,4,401.59999999999997,0.75,1204.8
CUST012506,Organic Search,France,2023-09-07,2023-10-05,2,835.98,2,417.99,1.0,835.98
CUST012507,Facebook Ads,USA,2023-10-21,2023-10-21,1,443.85,1,443.85,1.0,443.85
CUST012508,Organic Search,USA,2023-07-27,2024-07-13,14,4931.41,13,352.24357142857144,1.0769230769230769,4931.41
CUST012509,Google Ads,Germany,2023-03-16,2023-06-01,3,1663.16,4,554.3866666666667,0.75,1663.1599999999999
CUST012510,Organic Search,Germany,2024-10-19,2024-11-15,3,841.95,2,280.65000000000003,1.5,841.95
CUST012511,Referral,Germany,2024-11-17,2024-12-18,2,243.73999999999998,2,121.86999999999999,1.0,243.73999999999998
CUST012513,Instagram,Canada,2024-06-08,2024-06-08,1,105.14,1,105.14,1.0,105.14
CUST012514,Instagram,Australia,2024-09-27,2024-12-30,4,1522.59,4,380.6475,1.0,1522.59
CUST012515,Email,Australia,2023-08-05,2023-11-25,4,2051.09,4,512.7725,1.0,2051.09
CUST012516,Instagram,Germany,2024-07-25,2024-07-25,1,226.8,1,226.8,1.0,226.8
CUST012517,Referral,UK,2023-03-21,2023-03-21,1,386.9,1,386.9,1.0,386.9
CUST012518,Facebook Ads,Germany,2023-05-06,2023-05-30,2,351.36,1,175.68,2.0,351.36
CUST012519,Google Ads,Australia,2023-09-03,2023-09-03,1,609.18,1,609.18,1.0,609.18
CUST012521,Google Ads,Australia,2023-10-09,2023-11-01,2,1249.56,2,624.78,1.0,1249.56
CUST012522,Facebook Ads,France,2024-02-04,2024-02-04,1,51.28,1,51.28,1.0,51.28
CUST012523,Referral,Canada,2024-10-24,2024-11-07,2,469.88,2,234.94,1.0,469.88
CUST012524,Organic Search,Germany,2024-08-03,2024-08-03,1,371.92,1,371.92,1.0,371.92
CUST012525,Direct,USA,2024-01-30,2024-05-08,4,1468.37,5,367.0925,0.8,1468.37
CUST012526,Facebook Ads,Germany,2024-11-06,2024-12-05,2,543.9399999999999,2,271.96999999999997,1.0,543.9399999999999
CUST012527,Instagram,Germany,2024-05-09,2024-12-25,8,4686.55,8,585.81875,1.0,4686.55
CUST012528,Referral,Canada,2023-04-16,2023-04-16,1,262.17,1,262.17,1.0,262.17
CUST012529,Facebook Ads,UK,2023-02-25,2023-06-15,4,1381.6,5,345.4,0.8,1381.6
CUST012530,Facebook Ads,Germany,2023-01-29,2023-02-05,2,607.3199999999999,2,303.65999999999997,1.0,607.3199999999999
CUST012531,Referral,Germany,2023-06-28,2023-08-29,3,741.78,3,247.26,1.0,741.78
CUST012532,Instagram,Australia,2023-04-02,2023-12-05,10,3861.89,9,386.18899999999996,1.1111111111111112,3861.89
CUST012533,Email,France,2023-09-21,2023-09-21,1,216.16,1,216.16,1.0,216.16
CUST012534,Instagram,Canada,2023-07-29,2023-12-16,7,1695.92,6,242.27428571428572,1.1666666666666667,1695.92
CUST012535,Facebook Ads,France,2024-10-08,2024-12-31,4,1104.08,3,276.02,1.3333333333333333,1104.08
CUST012536,Google Ads,Australia,2024-10-01,2024-12-06,3,1283.0900000000001,3,427.6966666666667,1.0,1283.0900000000001
CUST012537,Email,Germany,2023-07-16,2023-09-26,4,1192.9,3,298.225,1.3333333333333333,1192.9
CUST012538,Email,Germany,2024-08-21,2024-10-04,2,1568.44,3,784.22,0.6666666666666666,1568.4399999999998
CUST012539,Facebook Ads,USA,2023-05-05,2023-05-12,2,1186.58,1,593.29,2.0,1186.58
CUST012540,Referral,France,2023-07-02,2024-02-21,6,1288.51,8,214.75166666666667,0.75,1288.51
CUST012541,Referral,Australia,2023-11-05,2024-01-01,3,1030.44,3,343.48,1.0,1030.44
CUST012542,Referral,Canada,2024-08-16,2024-12-27,6,2204.2,5,367.3666666666666,1.2,2204.2
CUST012543,Instagram,Germany,2024-03-10,2024-03-17,2,1185.8400000000001,1,592.9200000000001,2.0,1185.8400000000001
CUST012544,Organic Search,USA,2023-02-16,2023-03-05,2,506.78000000000003,2,253.39000000000001,1.0,506.78000000000003
CUST012545,Referral,USA,2023-07-17,2023-12-04,6,2319.67,6,386.6116666666667,1.0,2319.67
CUST012546,Referral,UK,2023-10-25,2024-01-10,3,1445.69,4,481.8966666666667,0.75,1445.69
CUST012547,Email,Canada,2024-03-26,2024-05-30,3,1339.84,3,446.6133333333333,1.0,1339.84
CUST012548,Google Ads,USA,2024-07-20,2024-12-08,5,1747.83,6,349.566,0.8333333333333334,1747.83
CUST012550,Facebook Ads,Germany,2023-04-26,2024-11-16,18,6308.07,20,350.4483333333333,0.9,6308.07
