order_id,customer_id,transaction_date,product_category,quantity,unit_price,revenue,signup_date,acquisition_channel,country
ORD0036653,CUST010136,5/9/2023,Fashion,1,208.91,208.91,10/8/2023,Referral,Germany
ORD0036654,CUST010136,23/09/2023,Books,4,57.73,230.92,10/8/2023,Referral,Germany
ORD0036655,CUST010136,4/10/2023,Home,3,66.27,198.81,10/8/2023,Referral,Germany
ORD0036656,CUST010136,28/11/2023,Sports,2,243.07,486.14,10/8/2023,Referral,Germany
ORD0036657,CUST010136,29/12/2023,Fashion,3,192.18,576.54,10/8/2023,Referral,Germany
ORD0036658,CUST010136,15/02/2024,Electronics,3,67.64,202.92,10/8/2023,Referral,Germany
ORD0036659,CUST010136,5/4/2024,Books,3,140.13,420.39,10/8/2023,Referral,Germany
ORD0036660,CUST010136,21/04/2024,Books,4,18.54,74.16,10/8/2023,Referral,Germany
ORD0036661,CUST010137,29/11/2024,Home,1,151.27,151.27,3/11/2024,Email,UK
ORD0036662,CUST010137,9/12/2024,Sports,2,92.79,185.58,3/11/2024,Email,UK
ORD0036663,CUST010138,4/7/2024,Home,3,235.16,705.48,11/6/2024,Organic Search,USA
ORD0036664,CUST010138,23/08/2024,Books,3,111.03,333.09,11/6/2024,Organic Search,USA
ORD0036665,CUST010138,19/09/2024,Beauty,2,138.58,277.16,11/6/2024,Organic Search,USA
ORD0036666,CUST010138,13/10/2024,Fashion,1,15.73,15.73,11/6/2024,Organic Search,USA
ORD0036667,CUST010138,3/11/2024,Beauty,3,117.96,353.88,11/6/2024,Organic Search,USA
ORD0036668,CUST010138,15/12/2024,Home,1,170.13,170.13,11/6/2024,Organic Search,USA
ORD0036669,CUST010138,28/12/2024,Fashion,1,52.76,52.76,11/6/2024,Organic Search,USA
ORD0036670,CUST010139,17/10/2023,Books,3,174.14,522.42,5/10/2023,Instagram,Canada
ORD0036671,CUST010139,9/12/2023,Home,2,175.95,351.9,5/10/2023,Instagram,Canada
ORD0036672,CUST010139,25/12/2023,Fashion,3,187.11,561.33,5/10/2023,Instagram,Canada
ORD0036673,CUST010139,16/01/2024,Electronics,4,240.01,960.04,5/10/2023,Instagram,Canada
ORD0036674,CUST010140,30/07/2024,Electronics,2,183.82,367.64,22/07/2024,Organic Search,France
ORD0036675,CUST010141,5/8/2024,Books,1,202.68,202.68,27/07/2024,Direct,Germany
ORD0036676,CUST010141,22/08/2024,Books,3,55.97,167.91,27/07/2024,Direct,Germany
ORD0036677,CUST010141,11/10/2024,Sports,2,59.12,118.24,27/07/2024,Direct,Germany
ORD0036678,CUST010142,20/05/2024,Fashion,1,12.56,12.56,10/4/2024,Instagram,UK
ORD0036679,CUST010142,4/6/2024,Books,3,141.66,424.98,10/4/2024,Instagram,UK
ORD0036680,CUST010142,22/07/2024,Books,3,33.54,100.62,10/4/2024,Instagram,UK
ORD0036681,CUST010142,14/08/2024,Fashion,2,122.12,244.24,10/4/2024,Instagram,UK
ORD0036682,CUST010142,8/10/2024,Sports,2,70.04,140.08,10/4/2024,Instagram,UK
ORD0036683,CUST010142,1/11/2024,Electronics,3,20.69,62.07,10/4/2024,Instagram,UK
ORD0036684,CUST010143,17/09/2024,Sports,1,104.03,104.03,24/08/2024,Referral,France
ORD0036685,CUST010143,30/10/2024,Electronics,1,198.28,198.28,24/08/2024,Referral,France
ORD0036686,CUST010143,9/12/2024,Fashion,3,149.83,449.49,24/08/2024,Referral,France
ORD0036687,CUST010143,30/12/2024,Home,1,75.9,75.9,24/08/2024,Referral,France
ORD0036688,CUST010144,18/09/2024,Beauty,3,183.3,549.9,6/8/2024,Email,France
ORD0036689,CUST010144,20/10/2024,Beauty,3,238.12,714.36,6/8/2024,Email,France
ORD0036690,CUST010144,16/12/2024,Home,3,182.85,548.55,6/8/2024,Email,France
ORD0036691,CUST010145,13/03/2023,Beauty,3,187.32,561.96,30/01/2023,Referral,USA
ORD0036692,CUST010145,6/4/2023,Electronics,4,94.91,379.64,30/01/2023,Referral,USA
ORD0036693,CUST010146,5/2/2024,Fashion,4,153.88,615.52,25/12/2023,Referral,UK
ORD0036694,CUST010147,25/11/2023,Beauty,4,60.82,243.28,15/10/2023,Instagram,UK
ORD0036695,CUST010147,4/12/2023,Beauty,4,207.27,829.08,15/10/2023,Instagram,UK
ORD0036696,CUST010147,30/01/2024,Fashion,3,198.57,595.71,15/10/2023,Instagram,UK
ORD0036697,CUST010147,3/3/2024,Home,2,108.69,217.38,15/10/2023,Instagram,UK
ORD0036698,CUST010147,20/03/2024,Books,3,21.12,63.36,15/10/2023,Instagram,UK
ORD0036699,CUST010147,29/04/2024,Sports,2,208.31,416.62,15/10/2023,Instagram,UK
ORD0036700,CUST010148,21/04/2023,Home,4,47.78,191.12,27/03/2023,Facebook Ads,Canada
ORD0036701,CUST010148,25/05/2023,Books,4,42.11,168.44,27/03/2023,Facebook Ads,Canada
ORD0036702,CUST010148,23/07/2023,Beauty,3,222.74,668.22,27/03/2023,Facebook Ads,Canada
ORD0036703,CUST010148,3/8/2023,Electronics,3,193.25,579.75,27/03/2023,Facebook Ads,Canada
ORD0036704,CUST010148,25/09/2023,Sports,1,123.79,123.79,27/03/2023,Facebook Ads,Canada
ORD0036705,CUST010148,9/10/2023,Beauty,3,178.35,535.05,27/03/2023,Facebook Ads,Canada
ORD0036706,CUST010148,26/10/2023,Sports,2,101.92,203.84,27/03/2023,Facebook Ads,Canada
ORD0036707,CUST010148,8/12/2023,Home,2,72.1,144.2,27/03/2023,Facebook Ads,Canada
ORD0036708,CUST010148,25/12/2023,Home,4,74.06,296.24,27/03/2023,Facebook Ads,Canada
ORD0036709,CUST010148,13/02/2024,Home,1,82.91,82.91,27/03/2023,Facebook Ads,Canada
ORD0036710,CUST010148,26/02/2024,Books,4,82.51,330.04,27/03/2023,Facebook Ads,Canada
ORD0036711,CUST010148,9/3/2024,Books,3,204.51,613.53,27/03/2023,Facebook Ads,Canada
ORD0036712,CUST010148,13/04/2024,Fashion,3,61.73,185.19,27/03/2023,Facebook Ads,Canada
ORD0036713,CUST010148,7/5/2024,Home,4,221.75,887,27/03/2023,Facebook Ads,Canada
ORD0036714,CUST010148,21/05/2024,Fashion,1,183.07,183.07,27/03/2023,Facebook Ads,Canada
ORD0036715,CUST010148,29/06/2024,Beauty,1,25.23,25.23,27/03/2023,Facebook Ads,Canada
ORD0036716,CUST010148,29/07/2024,Fashion,4,82.49,329.96,27/03/2023,Facebook Ads,Canada
ORD0036717,CUST010149,3/9/2023,Electronics,4,239.11,956.44,22/08/2023,Email,Germany
ORD0036718,CUST010149,13/09/2023,Books,2,30.53,61.06,22/08/2023,Email,Germany
ORD0036719,CUST010149,19/10/2023,Fashion,1,141.55,141.55,22/08/2023,Email,Germany
ORD0036720,CUST010149,27/10/2023,Books,3,238.86,716.58,22/08/2023,Email,Germany
ORD0036721,CUST010149,1/12/2023,Books,4,208.66,834.64,22/08/2023,Email,Germany
ORD0036722,CUST010149,13/01/2024,Sports,3,89.63,268.89,22/08/2023,Email,Germany
ORD0036723,CUST010149,13/02/2024,Books,3,82.61,247.83,22/08/2023,Email,Germany
ORD0036724,CUST010150,31/12/2023,Sports,3,229.03,687.09,9/11/2023,Organic Search,Australia
ORD0036725,CUST010150,12/1/2024,Home,2,99.76,199.52,9/11/2023,Organic Search,Australia
ORD0036726,CUST010150,27/01/2024,Home,2,84.95,169.9,9/11/2023,Organic Search,Australia
ORD0036727,CUST010150,9/2/2024,Electronics,2,223.29,446.58,9/11/2023,Organic Search,Australia
ORD0036728,CUST010150,19/02/2024,Beauty,2,79.26,158.52,9/11/2023,Organic Search,Australia
ORD0036729,CUST010150,22/03/2024,Books,3,217.54,652.62,9/11/2023,Organic Search,Australia
ORD0036730,CUST010151,27/01/2024,Electronics,4,124.72,498.88,31/12/2023,Facebook Ads,Canada
ORD0036731,CUST010151,21/03/2024,Sports,4,189.48,757.92,31/12/2023,Facebook Ads,Canada
ORD0036732,CUST010151,17/04/2024,Sports,2,30.67,61.34,31/12/2023,Facebook Ads,Canada
ORD0036733,CUST010151,21/05/2024,Books,1,113.16,113.16,31/12/2023,Facebook Ads,Canada
ORD0036734,CUST010151,13/06/2024,Home,4,74.52,298.08,31/12/2023,Facebook Ads,Canada
ORD0036735,CUST010151,7/7/2024,Sports,4,214.38,857.52,31/12/2023,Facebook Ads,Canada
ORD0036736,CUST010151,27/07/2024,Home,2,96.26,192.52,31/12/2023,Facebook Ads,Canada
ORD0036737,CUST010151,24/08/2024,Books,2,65.27,130.54,31/12/2023,Facebook Ads,Canada
ORD0036738,CUST010151,15/10/2024,Electronics,4,38.19,152.76,31/12/2023,Facebook Ads,Canada
ORD0036739,CUST010151,11/11/2024,Beauty,2,27.52,55.04,31/12/2023,Facebook Ads,Canada
ORD0036740,CUST010151,10/12/2024,Home,4,210.99,843.96,31/12/2023,Facebook Ads,Canada
ORD0036741,CUST010151,27/12/2024,Fashion,3,123.77,371.31,31/12/2023,Facebook Ads,Canada
ORD0036742,CUST010152,14/11/2023,Books,4,125.92,503.68,26/09/2023,Facebook Ads,Germany
ORD0036743,CUST010152,25/11/2023,Home,1,236.02,236.02,26/09/2023,Facebook Ads,Germany
ORD0036744,CUST010152,4/1/2024,Electronics,4,58.04,232.16,26/09/2023,Facebook Ads,Germany
ORD0036745,CUST010152,11/1/2024,Books,1,125.18,125.18,26/09/2023,Facebook Ads,Germany
ORD0036746,CUST010152,25/01/2024,Electronics,2,49.09,98.18,26/09/2023,Facebook Ads,Germany
ORD0036747,CUST010154,1/7/2023,Sports,2,65.4,130.8,11/5/2023,Direct,Germany
ORD0036748,CUST010154,21/08/2023,Beauty,4,50.53,202.12,11/5/2023,Direct,Germany
ORD0036749,CUST010155,25/01/2024,Beauty,4,12.13,48.52,17/12/2023,Organic Search,Australia
ORD0036750,CUST010155,12/2/2024,Electronics,2,45.09,90.18,17/12/2023,Organic Search,Australia
ORD0036751,CUST010155,16/03/2024,Books,4,13.46,53.84,17/12/2023,Organic Search,Australia
ORD0036752,CUST010155,26/03/2024,Home,1,45.3,45.3,17/12/2023,Organic Search,Australia
ORD0036753,CUST010155,6/5/2024,Books,4,64.86,259.44,17/12/2023,Organic Search,Australia
ORD0036754,CUST010156,11/7/2023,Fashion,1,241.2,241.2,29/06/2023,Instagram,USA
ORD0036755,CUST010156,14/08/2023,Home,2,79,158,29/06/2023,Instagram,USA
ORD0036756,CUST010156,12/10/2023,Beauty,4,198.29,793.16,29/06/2023,Instagram,USA
ORD0036757,CUST010156,5/12/2023,Beauty,2,68.96,137.92,29/06/2023,Instagram,USA
ORD0036758,CUST010156,26/01/2024,Beauty,1,79.11,79.11,29/06/2023,Instagram,USA
ORD0036759,CUST010156,12/3/2024,Home,1,155.91,155.91,29/06/2023,Instagram,USA
ORD0036760,CUST010157,10/6/2024,Home,2,189.1,378.2,24/04/2024,Direct,Germany
ORD0036761,CUST010157,28/07/2024,Books,2,149.24,298.48,24/04/2024,Direct,Germany
ORD0036762,CUST010158,3/8/2023,Beauty,4,122.79,491.16,12/6/2023,Google Ads,Australia
ORD0036763,CUST010158,10/8/2023,Fashion,3,57.26,171.78,12/6/2023,Google Ads,Australia
ORD0036764,CUST010158,1/9/2023,Fashion,4,39.23,156.92,12/6/2023,Google Ads,Australia
ORD0036765,CUST010159,2/5/2023,Home,1,22.64,22.64,6/4/2023,Google Ads,Canada
ORD0036766,CUST010159,30/06/2023,Sports,3,10.17,30.51,6/4/2023,Google Ads,Canada
ORD0036767,CUST010159,22/08/2023,Sports,2,15.9,31.8,6/4/2023,Google Ads,Canada
ORD0036768,CUST010159,13/10/2023,Books,4,84.4,337.6,6/4/2023,Google Ads,Canada
ORD0036769,CUST010159,24/11/2023,Beauty,4,30.38,121.52,6/4/2023,Google Ads,Canada
ORD0036770,CUST010160,29/06/2024,Electronics,3,208.33,624.99,24/05/2024,Direct,UK
ORD0036771,CUST010160,15/08/2024,Fashion,3,64.04,192.12,24/05/2024,Direct,UK
ORD0036772,CUST010161,20/02/2024,Electronics,2,36.48,72.96,31/12/2023,Referral,France
ORD0036773,CUST010161,1/4/2024,Books,3,45.03,135.09,31/12/2023,Referral,France
ORD0036774,CUST010161,6/5/2024,Sports,1,64.08,64.08,31/12/2023,Referral,France
ORD0036775,CUST010161,4/6/2024,Books,2,56.29,112.58,31/12/2023,Referral,France
ORD0036776,CUST010161,25/06/2024,Books,3,249.1,747.3,31/12/2023,Referral,France
ORD0036777,CUST010161,14/08/2024,Fashion,3,49.82,149.46,31/12/2023,Referral,France
ORD0036778,CUST010161,30/08/2024,Fashion,1,72.74,72.74,31/12/2023,Referral,France
ORD0036779,CUST010161,25/10/2024,Electronics,2,26.39,52.78,31/12/2023,Referral,France
ORD0036780,CUST010161,21/11/2024,Home,2,224.3,448.6,31/12/2023,Referral,France
ORD0036781,CUST010161,10/12/2024,Electronics,1,192.73,192.73,31/12/2023,Referral,France
ORD0036782,CUST010162,11/2/2024,Sports,3,131.26,393.78,19/12/2023,Instagram,Australia
ORD0036783,CUST010162,6/4/2024,Beauty,4,47.93,191.72,19/12/2023,Instagram,Australia
ORD0036784,CUST010162,6/5/2024,Electronics,1,150.93,150.93,19/12/2023,Instagram,Australia
ORD0036785,CUST010162,17/05/2024,Books,2,99.5,199,19/12/2023,Instagram,Australia
ORD0036786,CUST010163,8/5/2024,Sports,4,56.12,224.48,11/3/2024,Facebook Ads,Australia
ORD0036787,CUST010163,16/05/2024,Home,3,100.21,300.63,11/3/2024,Facebook Ads,Australia
ORD0036788,CUST010163,2/7/2024,Home,4,174.81,699.24,11/3/2024,Facebook Ads,Australia
ORD0036789,CUST010163,28/07/2024,Sports,2,38.79,77.58,11/3/2024,Facebook Ads,Australia
ORD0036790,CUST010164,31/03/2023,Fashion,1,92.26,92.26,24/03/2023,Email,Australia
ORD0036791,CUST010164,17/05/2023,Home,4,19.9,79.6,24/03/2023,Email,Australia
ORD0036792,CUST010165,9/9/2023,Fashion,2,164.78,329.56,13/08/2023,Facebook Ads,Germany
ORD0036793,CUST010165,6/10/2023,Home,3,128.91,386.73,13/08/2023,Facebook Ads,Germany
ORD0036794,CUST010166,14/04/2024,Home,3,12.7,38.1,16/02/2024,Facebook Ads,Germany
ORD0036795,CUST010167,15/06/2023,Books,1,66.89,66.89,28/04/2023,Referral,UK
ORD0036796,CUST010167,18/07/2023,Sports,1,41,41,28/04/2023,Referral,UK
ORD0036797,CUST010168,21/06/2024,Beauty,1,166.36,166.36,26/04/2024,Facebook Ads,USA
ORD0036798,CUST010169,5/9/2023,Electronics,1,137.15,137.15,11/7/2023,Organic Search,Canada
ORD0036799,CUST010169,5/10/2023,Books,3,68.13,204.39,11/7/2023,Organic Search,Canada
ORD0036800,CUST010169,13/11/2023,Electronics,1,39.25,39.25,11/7/2023,Organic Search,Canada
ORD0036801,CUST010169,29/12/2023,Home,4,66,264,11/7/2023,Organic Search,Canada
ORD0036802,CUST010169,8/1/2024,Fashion,4,87.57,350.28,11/7/2023,Organic Search,Canada
ORD0036803,CUST010169,5/2/2024,Sports,3,153.35,460.05,11/7/2023,Organic Search,Canada
ORD0036804,CUST010169,2/4/2024,Beauty,4,53.39,213.56,11/7/2023,Organic Search,Canada
ORD0036805,CUST010169,16/05/2024,Books,4,155,620,11/7/2023,Organic Search,Canada
ORD0036806,CUST010169,29/06/2024,Beauty,4,125.95,503.8,11/7/2023,Organic Search,Canada
ORD0036807,CUST010169,7/7/2024,Fashion,2,106.36,212.72,11/7/2023,Organic Search,Canada
ORD0036808,CUST010169,22/08/2024,Electronics,1,69,69,11/7/2023,Organic Search,Canada
ORD0036809,CUST010169,18/09/2024,Fashion,4,186.54,746.16,11/7/2023,Organic Search,Canada
ORD0036810,CUST010169,6/10/2024,Sports,1,45.37,45.37,11/7/2023,Organic Search,Canada
ORD0036811,CUST010170,4/10/2024,Books,3,17,51,13/08/2024,Facebook Ads,USA
ORD0036812,CUST010170,29/11/2024,Sports,3,54.15,162.45,13/08/2024,Facebook Ads,USA
ORD0036813,CUST010170,28/12/2024,Electronics,4,101.18,404.72,13/08/2024,Facebook Ads,USA
ORD0036814,CUST010171,9/10/2024,Home,3,166.73,500.19,12/8/2024,Facebook Ads,Germany
ORD0036815,CUST010171,29/10/2024,Sports,2,121.62,243.24,12/8/2024,Facebook Ads,Germany
ORD0036816,CUST010172,11/12/2024,Sports,2,33.92,67.84,20/10/2024,Organic Search,Germany
ORD0036817,CUST010173,12/5/2023,Books,2,235.6,471.2,17/04/2023,Referral,Australia
ORD0036818,CUST010173,3/6/2023,Books,3,144.03,432.09,17/04/2023,Referral,Australia
ORD0036819,CUST010173,18/07/2023,Electronics,3,14.15,42.45,17/04/2023,Referral,Australia
ORD0036820,CUST010173,2/8/2023,Electronics,4,230.58,922.32,17/04/2023,Referral,Australia
ORD0036821,CUST010173,30/09/2023,Home,3,138.09,414.27,17/04/2023,Referral,Australia
ORD0036822,CUST010173,15/11/2023,Home,4,144.67,578.68,17/04/2023,Referral,Australia
ORD0036823,CUST010173,7/12/2023,Fashion,4,67.54,270.16,17/04/2023,Referral,Australia
ORD0036824,CUST010174,10/2/2024,Books,1,181.73,181.73,17/01/2024,Google Ads,Australia
ORD0036825,CUST010174,29/03/2024,Electronics,3,93.51,280.53,17/01/2024,Google Ads,Australia
ORD0036826,CUST010175,17/03/2024,Beauty,2,194.47,388.94,25/01/2024,Instagram,USA
ORD0036827,CUST010176,20/10/2023,Electronics,4,120.56,482.24,1/9/2023,Referral,Canada
ORD0036828,CUST010177,27/09/2024,Fashion,3,89.3,267.9,7/8/2024,Facebook Ads,Germany
ORD0036829,CUST010177,6/10/2024,Beauty,3,172.69,518.07,7/8/2024,Facebook Ads,Germany
ORD0036830,CUST010178,10/6/2024,Books,3,76.91,230.73,12/4/2024,Google Ads,Germany
ORD0036831,CUST010178,23/06/2024,Beauty,2,23.28,46.56,12/4/2024,Google Ads,Germany
ORD0036832,CUST010179,25/07/2024,Home,2,56.99,113.98,21/06/2024,Instagram,USA
ORD0036833,CUST010179,14/08/2024,Home,1,232.53,232.53,21/06/2024,Instagram,USA
ORD0036834,CUST010179,27/09/2024,Books,1,193.52,193.52,21/06/2024,Instagram,USA
ORD0036835,CUST010180,18/09/2023,Electronics,4,17.4,69.6,29/07/2023,Instagram,France
ORD0036836,CUST010180,8/10/2023,Books,2,116.57,233.14,29/07/2023,Instagram,France
ORD0036837,CUST010181,14/10/2024,Books,2,114.31,228.62,26/08/2024,Instagram,Australia
ORD0036838,CUST010181,21/11/2024,Sports,1,225.05,225.05,26/08/2024,Instagram,Australia
ORD0036839,CUST010182,18/10/2024,Sports,4,144.15,576.6,28/09/2024,Organic Search,UK
ORD0036840,CUST010182,20/11/2024,Fashion,1,153.21,153.21,28/09/2024,Organic Search,UK
ORD0036841,CUST010183,27/04/2023,Home,2,118.7,237.4,14/03/2023,Organic Search,Germany
ORD0036842,CUST010183,5/6/2023,Books,1,200.4,200.4,14/03/2023,Organic Search,Germany
ORD0036843,CUST010183,3/8/2023,Books,2,203.36,406.72,14/03/2023,Organic Search,Germany
ORD0036844,CUST010183,8/9/2023,Fashion,4,226.63,906.52,14/03/2023,Organic Search,Germany
ORD0036845,CUST010183,29/09/2023,Sports,4,36.47,145.88,14/03/2023,Organic Search,Germany
ORD0036846,CUST010184,4/11/2024,Sports,3,156.48,469.44,26/09/2024,Google Ads,Canada
ORD0036847,CUST010185,27/12/2023,Electronics,4,92.26,369.04,5/11/2023,Facebook Ads,France
ORD0036848,CUST010185,17/02/2024,Fashion,3,102.71,308.13,5/11/2023,Facebook Ads,France
ORD0036849,CUST010186,16/12/2024,Beauty,3,231.21,693.63,26/11/2024,Direct,USA
ORD0036850,CUST010188,28/12/2024,Books,4,139.96,559.84,10/12/2024,Facebook Ads,Canada
ORD0036851,CUST010189,24/09/2024,Sports,2,57.62,115.24,12/8/2024,Referral,Australia
ORD0036852,CUST010190,13/08/2023,Beauty,4,195.9,783.6,5/7/2023,Direct,Australia
ORD0036853,CUST010190,25/08/2023,Sports,2,229.93,459.86,5/7/2023,Direct,Australia
ORD0036854,CUST010190,18/10/2023,Fashion,4,29.07,116.28,5/7/2023,Direct,Australia
ORD0036855,CUST010191,7/10/2023,Home,3,196.11,588.33,10/9/2023,Instagram,France
ORD0036856,CUST010191,18/11/2023,Beauty,1,103,103,10/9/2023,Instagram,France
ORD0036857,CUST010191,6/1/2024,Beauty,4,142.02,568.08,10/9/2023,Instagram,France
ORD0036858,CUST010191,3/2/2024,Home,2,156.92,313.84,10/9/2023,Instagram,France
ORD0036859,CUST010191,25/03/2024,Beauty,2,97.92,195.84,10/9/2023,Instagram,France
ORD0036860,CUST010191,10/5/2024,Home,1,196.32,196.32,10/9/2023,Instagram,France
ORD0036861,CUST010192,13/02/2023,Fashion,1,133.48,133.48,13/01/2023,Instagram,Canada
ORD0036862,CUST010192,25/02/2023,Beauty,1,96.71,96.71,13/01/2023,Instagram,Canada
ORD0036863,CUST010192,15/04/2023,Sports,3,76.23,228.69,13/01/2023,Instagram,Canada
ORD0036864,CUST010192,29/04/2023,Books,2,131.93,263.86,13/01/2023,Instagram,Canada
ORD0036865,CUST010192,2/6/2023,Fashion,1,171.52,171.52,13/01/2023,Instagram,Canada
ORD0036866,CUST010192,14/06/2023,Sports,4,159.69,638.76,13/01/2023,Instagram,Canada
ORD0036867,CUST010192,21/06/2023,Home,1,204.74,204.74,13/01/2023,Instagram,Canada
ORD0036868,CUST010192,6/8/2023,Fashion,4,240.72,962.88,13/01/2023,Instagram,Canada
ORD0036869,CUST010193,20/12/2023,Fashion,3,14.54,43.62,26/10/2023,Organic Search,Germany
ORD0036870,CUST010193,27/12/2023,Books,4,160.64,642.56,26/10/2023,Organic Search,Germany
ORD0036871,CUST010193,12/2/2024,Electronics,4,196.22,784.88,26/10/2023,Organic Search,Germany
ORD0036872,CUST010193,10/4/2024,Sports,4,67.23,268.92,26/10/2023,Organic Search,Germany
ORD0036873,CUST010193,13/05/2024,Fashion,3,180.51,541.53,26/10/2023,Organic Search,Germany
ORD0036874,CUST010193,25/05/2024,Fashion,1,228.88,228.88,26/10/2023,Organic Search,Germany
ORD0036875,CUST010193,13/06/2024,Sports,1,176.48,176.48,26/10/2023,Organic Search,Germany
ORD0036876,CUST010193,25/07/2024,Home,2,116.05,232.1,26/10/2023,Organic Search,Germany
ORD0036877,CUST010193,7/8/2024,Electronics,2,201.13,402.26,26/10/2023,Organic Search,Germany
ORD0036878,CUST010193,22/08/2024,Sports,1,246.49,246.49,26/10/2023,Organic Search,Germany
ORD0036879,CUST010193,2/10/2024,Sports,2,144.22,288.44,26/10/2023,Organic Search,Germany
ORD0036880,CUST010193,7/11/2024,Books,3,135.53,406.59,26/10/2023,Organic Search,Germany
ORD0036881,CUST010193,16/11/2024,Books,4,52.45,209.8,26/10/2023,Organic Search,Germany
ORD0036882,CUST010194,9/5/2023,Books,2,35.22,70.44,17/03/2023,Direct,France
ORD0036883,CUST010194,1/7/2023,Books,2,172.79,345.58,17/03/2023,Direct,France
ORD0036884,CUST010194,25/07/2023,Fashion,3,13.14,39.42,17/03/2023,Direct,France
ORD0036885,CUST010194,13/09/2023,Books,3,33.95,101.85,17/03/2023,Direct,France
ORD0036886,CUST010194,10/11/2023,Fashion,2,112.08,224.16,17/03/2023,Direct,France
ORD0036887,CUST010195,6/4/2023,Electronics,3,31.8,95.4,20/02/2023,Referral,UK
ORD0036888,CUST010195,22/04/2023,Electronics,4,139.37,557.48,20/02/2023,Referral,UK
ORD0036889,CUST010195,30/04/2023,Books,2,239.38,478.76,20/02/2023,Referral,UK
ORD0036890,CUST010195,9/6/2023,Sports,2,244.37,488.74,20/02/2023,Referral,UK
ORD0036891,CUST010195,25/07/2023,Home,3,94.4,283.2,20/02/2023,Referral,UK
ORD0036892,CUST010195,20/08/2023,Electronics,1,243.72,243.72,20/02/2023,Referral,UK
ORD0036893,CUST010195,18/09/2023,Sports,3,34.56,103.68,20/02/2023,Referral,UK
ORD0036894,CUST010195,11/11/2023,Fashion,2,31.63,63.26,20/02/2023,Referral,UK
ORD0036895,CUST010195,26/11/2023,Sports,1,62.65,62.65,20/02/2023,Referral,UK
ORD0036896,CUST010195,3/12/2023,Books,3,238.48,715.44,20/02/2023,Referral,UK
ORD0036897,CUST010196,11/6/2023,Fashion,2,74.22,148.44,29/05/2023,Email,UK
ORD0036898,CUST010196,19/07/2023,Fashion,4,61.71,246.84,29/05/2023,Email,UK
ORD0036899,CUST010198,5/6/2023,Beauty,3,128.14,384.42,2/5/2023,Facebook Ads,UK
ORD0036900,CUST010198,22/06/2023,Sports,3,32.41,97.23,2/5/2023,Facebook Ads,UK
ORD0036901,CUST010198,8/8/2023,Beauty,2,15.19,30.38,2/5/2023,Facebook Ads,UK
ORD0036902,CUST010198,16/08/2023,Electronics,4,52.25,209,2/5/2023,Facebook Ads,UK
ORD0036903,CUST010198,26/08/2023,Sports,1,221.01,221.01,2/5/2023,Facebook Ads,UK
ORD0036904,CUST010198,12/9/2023,Electronics,1,149.87,149.87,2/5/2023,Facebook Ads,UK
ORD0036905,CUST010198,7/11/2023,Beauty,1,164.01,164.01,2/5/2023,Facebook Ads,UK
ORD0036906,CUST010198,22/12/2023,Electronics,1,133.76,133.76,2/5/2023,Facebook Ads,UK
ORD0036907,CUST010198,25/01/2024,Electronics,4,151.52,606.08,2/5/2023,Facebook Ads,UK
ORD0036908,CUST010198,13/02/2024,Books,2,41.64,83.28,2/5/2023,Facebook Ads,UK
ORD0036909,CUST010199,21/08/2023,Home,4,26.47,105.88,30/07/2023,Referral,Canada
ORD0036910,CUST010199,11/10/2023,Home,2,89.98,179.96,30/07/2023,Referral,Canada
ORD0036911,CUST010199,1/11/2023,Electronics,1,234.67,234.67,30/07/2023,Referral,Canada
ORD0036912,CUST010199,30/12/2023,Home,1,187.81,187.81,30/07/2023,Referral,Canada
ORD0036913,CUST010200,5/12/2023,Books,2,127.26,254.52,7/10/2023,Direct,Germany
ORD0036914,CUST010201,21/07/2024,Books,3,40.57,121.71,21/06/2024,Direct,Australia
ORD0036915,CUST010201,16/09/2024,Books,2,200.66,401.32,21/06/2024,Direct,Australia
ORD0036916,CUST010203,3/8/2023,Fashion,3,174.43,523.29,5/6/2023,Facebook Ads,Canada
ORD0036917,CUST010203,12/8/2023,Books,3,164.96,494.88,5/6/2023,Facebook Ads,Canada
ORD0036918,CUST010203,16/09/2023,Home,1,136.07,136.07,5/6/2023,Facebook Ads,Canada
ORD0036919,CUST010203,12/10/2023,Home,1,86.79,86.79,5/6/2023,Facebook Ads,Canada
ORD0036920,CUST010204,7/10/2023,Sports,3,223.92,671.76,26/08/2023,Google Ads,Germany
ORD0036921,CUST010205,9/2/2024,Home,2,224.62,449.24,11/1/2024,Facebook Ads,UK
ORD0036922,CUST010205,17/02/2024,Home,3,168.98,506.94,11/1/2024,Facebook Ads,UK
ORD0036923,CUST010205,25/03/2024,Beauty,2,210.48,420.96,11/1/2024,Facebook Ads,UK
ORD0036924,CUST010205,26/04/2024,Electronics,2,247.48,494.96,11/1/2024,Facebook Ads,UK
ORD0036925,CUST010205,12/5/2024,Fashion,3,198.79,596.37,11/1/2024,Facebook Ads,UK
ORD0036926,CUST010205,6/6/2024,Electronics,4,249.64,998.56,11/1/2024,Facebook Ads,UK
ORD0036927,CUST010205,9/7/2024,Home,4,41.92,167.68,11/1/2024,Facebook Ads,UK
ORD0036928,CUST010205,23/08/2024,Beauty,3,80.15,240.45,11/1/2024,Facebook Ads,UK
ORD0036929,CUST010205,9/10/2024,Beauty,1,121.76,121.76,11/1/2024,Facebook Ads,UK
ORD0036930,CUST010205,13/11/2024,Sports,4,131.85,527.4,11/1/2024,Facebook Ads,UK
