customer_id,revenue,total_orders,average_order_value,first_purchase,last_purchase,lifespan_days,active_months,monthly_purchase_frequency,cltv
CUST007961,194.48,1,194.48,2023-02-07,2023-02-07,0,1.0,1.0,194.48
CUST007962,1200.04,3,400.0133333333333,2024-09-19,2024-12-18,90,3.0,1.0,1200.04
CUST007963,426.0,2,213.0,2023-10-29,2023-11-19,21,1.0,2.0,426.0
CUST007964,39.18,1,39.18,2023-10-16,2023-10-16,0,1.0,1.0,39.18
CUST007965,1969.0700000000002,8,246.13375000000002,2023-06-17,2024-03-07,264,8.8,0.9090909090909091,1969.0700000000004
CUST007966,381.75,2,190.875,2024-12-01,2024-12-25,24,1.0,2.0,381.75
CUST007967,1303.6,3,434.5333333333333,2023-10-04,2023-12-07,64,2.1333333333333333,1.40625,1303.6
CUST007968,343.4,1,343.4,2024-12-11,2024-12-11,0,1.0,1.0,343.4
CUST007969,685.2,1,685.2,2024-03-09,2024-03-09,0,1.0,1.0,685.2
CUST007970,1229.45,3,409.81666666666666,2023-10-19,2024-01-13,86,2.8666666666666667,1.0465116279069768,1229.45
CUST007971,280.83,2,140.415,2023-03-06,2023-03-27,21,1.0,2.0,280.83
CUST007972,539.49,4,134.8725,2024-07-29,2024-11-30,124,4.133333333333334,0.9677419354838709,539.49
CUST007973,1407.05,4,351.7625,2023-08-26,2023-12-14,110,3.6666666666666665,1.090909090909091,1407.0500000000002
CUST007974,4385.21,15,292.3473333333333,2023-11-28,2024-12-28,396,13.2,1.1363636363636365,4385.21
CUST007975,2323.12,9,258.1244444444444,2023-06-07,2024-04-11,309,10.3,0.8737864077669902,2323.12
CUST007976,1180.13,5,236.026,2024-03-22,2024-08-16,147,4.9,1.0204081632653061,1180.13
CUST007977,4699.79,12,391.64916666666664,2023-06-11,2024-06-28,383,12.766666666666667,0.9399477806788511,4699.79
CUST007979,778.08,1,778.08,2023-04-10,2023-04-10,0,1.0,1.0,778.08
CUST007981,2368.26,7,338.3228571428572,2024-01-10,2024-08-23,226,7.533333333333333,0.9292035398230089,2368.26
CUST007982,5179.58,11,470.8709090909091,2023-07-12,2024-06-15,339,11.3,0.9734513274336283,5179.58
CUST007983,158.82,1,158.82,2023-09-10,2023-09-10,0,1.0,1.0,158.82
CUST007984,495.7,1,495.7,2024-04-21,2024-04-21,0,1.0,1.0,495.7
CUST007985,749.59,3,249.86333333333334,2024-09-23,2024-12-16,84,2.8,1.0714285714285714,749.5899999999999
CUST007986,63.96,1,63.96,2024-11-15,2024-11-15,0,1.0,1.0,63.96
CUST007987,298.88,2,149.44,2023-08-21,2023-09-23,33,1.1,1.8181818181818181,298.88
CUST007988,843.28,3,281.0933333333333,2024-05-30,2024-08-09,71,2.3666666666666667,1.267605633802817,843.28
CUST007989,943.25,3,314.4166666666667,2024-07-24,2024-09-26,64,2.1333333333333333,1.40625,943.25
CUST007990,744.38,2,372.19,2023-08-10,2023-08-17,7,1.0,2.0,744.38
CUST007991,2223.74,6,370.6233333333333,2024-02-05,2024-06-22,138,4.6,1.3043478260869565,2223.74
CUST007992,439.59,1,439.59,2024-05-06,2024-05-06,0,1.0,1.0,439.59
CUST007993,3957.38,9,439.7088888888889,2023-09-23,2024-07-13,294,9.8,0.9183673469387754,3957.38
CUST007994,1135.74,2,567.87,2023-09-28,2023-10-25,27,1.0,2.0,1135.74
CUST007995,2991.0,8,373.875,2023-04-01,2023-09-07,159,5.3,1.509433962264151,2991.0
CUST007996,1615.52,4,403.88,2023-12-26,2024-02-11,47,1.5666666666666667,2.5531914893617023,1615.5200000000002
CUST007997,3526.25,7,503.75,2023-03-12,2023-09-12,184,6.133333333333334,1.141304347826087,3526.25
CUST007998,501.37,3,167.12333333333333,2024-06-05,2024-08-07,63,2.1,1.4285714285714286,501.37000000000006
CUST007999,3826.4900000000002,13,294.34538461538466,2023-10-24,2024-12-31,434,14.466666666666667,0.8986175115207373,3826.4900000000002
CUST008000,1516.4399999999998,4,379.10999999999996,2024-09-12,2024-12-18,97,3.2333333333333334,1.2371134020618557,1516.44
CUST008001,2872.86,13,220.98923076923077,2023-10-27,2024-11-14,384,12.8,1.015625,2872.8600000000006
CUST008002,1159.96,3,386.65333333333336,2024-09-30,2024-12-19,80,2.6666666666666665,1.125,1159.96
CUST008003,111.68,1,111.68,2024-12-20,2024-12-20,0,1.0,1.0,111.68
CUST008004,1968.98,4,492.245,2024-03-20,2024-06-04,76,2.533333333333333,1.5789473684210527,1968.9799999999998
CUST008005,1889.89,6,314.9816666666667,2024-06-29,2024-11-22,146,4.866666666666666,1.2328767123287672,1889.89
CUST008006,1687.37,4,421.8425,2024-08-29,2024-12-29,122,4.066666666666666,0.9836065573770493,1687.37
CUST008007,603.51,3,201.17,2023-04-25,2023-07-13,79,2.6333333333333333,1.139240506329114,603.51
CUST008008,1030.38,4,257.595,2024-02-01,2024-05-06,95,3.1666666666666665,1.2631578947368423,1030.3800000000003
CUST008009,1499.44,3,499.81333333333333,2024-07-26,2024-10-24,90,3.0,1.0,1499.44
CUST008010,765.19,2,382.595,2023-12-15,2024-02-04,51,1.7,1.1764705882352942,765.19
CUST008011,1226.02,4,306.505,2024-04-06,2024-06-06,61,2.033333333333333,1.9672131147540985,1226.02
CUST008012,132.81,1,132.81,2024-03-18,2024-03-18,0,1.0,1.0,132.81
CUST008013,505.77,1,505.77,2023-05-21,2023-05-21,0,1.0,1.0,505.77
CUST008014,658.17,1,658.17,2024-09-27,2024-09-27,0,1.0,1.0,658.17
CUST008015,118.32,1,118.32,2024-04-10,2024-04-10,0,1.0,1.0,118.32
CUST008016,2120.42,5,424.084,2024-03-31,2024-07-13,104,3.466666666666667,1.4423076923076923,2120.42
CUST008017,246.74,1,246.74,2024-12-08,2024-12-08,0,1.0,1.0,246.74
CUST008018,592.29,1,592.29,2023-08-04,2023-08-04,0,1.0,1.0,592.29
CUST008019,1560.67,4,390.1675,2023-02-23,2023-05-31,97,3.2333333333333334,1.2371134020618557,1560.67
CUST008020,1260.48,4,315.12,2024-01-16,2024-06-02,138,4.6,0.8695652173913044,1260.4800000000002
CUST008021,1343.8,3,447.93333333333334,2023-09-23,2023-11-19,57,1.9,1.5789473684210527,1343.8
CUST008022,881.47,3,293.8233333333333,2024-06-03,2024-07-20,47,1.5666666666666667,1.9148936170212767,881.4700000000001
CUST008023,1358.08,2,679.04,2023-03-31,2023-04-21,21,1.0,2.0,1358.08
CUST008024,625.61,2,312.805,2023-10-08,2023-11-02,25,1.0,2.0,625.61
CUST008025,1432.21,2,716.105,2024-07-01,2024-08-29,59,1.9666666666666666,1.0169491525423728,1432.2099999999998
CUST008026,1129.25,3,376.4166666666667,2024-10-16,2024-12-14,59,1.9666666666666666,1.5254237288135595,1129.25
CUST008027,164.54,1,164.54,2023-09-17,2023-09-17,0,1.0,1.0,164.54
CUST008028,195.78,2,97.89,2024-09-27,2024-11-19,53,1.7666666666666666,1.1320754716981132,195.78
CUST008029,593.0,2,296.5,2024-08-01,2024-09-27,57,1.9,1.0526315789473684,593.0
CUST008030,978.77,3,326.25666666666666,2023-09-19,2023-11-07,49,1.6333333333333333,1.836734693877551,978.77
CUST008032,1941.29,9,215.6988888888889,2023-09-02,2024-07-07,309,10.3,0.8737864077669902,1941.2900000000002
CUST008033,3004.48,7,429.2114285714286,2024-03-10,2024-09-04,178,5.933333333333334,1.1797752808988764,3004.4800000000005
CUST008034,2140.18,5,428.03599999999994,2024-08-27,2024-11-06,71,2.3666666666666667,2.112676056338028,2140.1799999999994
CUST008035,247.78,2,123.89,2024-10-29,2024-11-05,7,1.0,2.0,247.78
CUST008036,2257.33,5,451.466,2023-03-22,2023-07-13,113,3.7666666666666666,1.3274336283185841,2257.3300000000004
CUST008037,411.72,1,411.72,2024-12-27,2024-12-27,0,1.0,1.0,411.72
CUST008038,936.9599999999999,2,468.47999999999996,2023-10-22,2023-11-26,35,1.1666666666666667,1.7142857142857142,936.9599999999999
CUST008039,124.36,1,124.36,2023-04-01,2023-04-01,0,1.0,1.0,124.36
CUST008040,402.36,1,402.36,2024-07-21,2024-07-21,0,1.0,1.0,402.36
CUST008041,1940.12,3,646.7066666666666,2023-03-27,2023-06-27,92,3.066666666666667,0.9782608695652173,1940.1199999999997
CUST008042,36.33,1,36.33,2023-06-17,2023-06-17,0,1.0,1.0,36.33
CUST008043,2676.8199999999997,4,669.2049999999999,2024-09-13,2024-12-28,106,3.533333333333333,1.1320754716981132,2676.8199999999993
CUST008044,942.02,2,471.01,2024-03-16,2024-04-23,38,1.2666666666666666,1.5789473684210527,942.02
CUST008045,215.35,1,215.35,2024-11-14,2024-11-14,0,1.0,1.0,215.35
CUST008046,839.2,1,839.2,2024-12-04,2024-12-04,0,1.0,1.0,839.2
CUST008047,574.97,3,191.65666666666667,2023-07-02,2023-08-27,56,1.8666666666666667,1.6071428571428572,574.97
CUST008048,1976.97,6,329.495,2023-04-23,2023-11-03,194,6.466666666666667,0.9278350515463918,1976.97
CUST008049,711.49,4,177.8725,2023-02-06,2023-06-04,118,3.933333333333333,1.0169491525423728,711.49
CUST008050,146.4,1,146.4,2024-10-27,2024-10-27,0,1.0,1.0,146.4
CUST008051,344.10999999999996,3,114.70333333333332,2024-01-05,2024-03-27,82,2.7333333333333334,1.0975609756097562,344.11
CUST008052,329.92,2,164.96,2024-01-10,2024-02-25,46,1.5333333333333334,1.3043478260869565,329.9200000000001
CUST008053,824.37,2,412.185,2024-08-03,2024-09-03,31,1.0333333333333334,1.9354838709677418,824.37
CUST008054,2001.4,3,667.1333333333333,2024-08-15,2024-11-11,88,2.933333333333333,1.0227272727272727,2001.3999999999996
CUST008055,1988.3200000000002,6,331.3866666666667,2024-06-23,2024-12-25,185,6.166666666666667,0.9729729729729729,1988.3200000000002
CUST008056,1583.1000000000001,5,316.62,2023-05-14,2023-09-10,119,3.966666666666667,1.2605042016806722,1583.1000000000001
CUST008057,40.13,1,40.13,2024-09-17,2024-09-17,0,1.0,1.0,40.13
CUST008058,1681.2,2,840.6,2023-03-02,2023-04-15,44,1.4666666666666666,1.3636363636363638,1681.2000000000003
CUST008059,329.66,1,329.66,2023-08-14,2023-08-14,0,1.0,1.0,329.66
CUST008060,1414.9,3,471.6333333333334,2024-11-05,2024-12-25,50,1.6666666666666667,1.7999999999999998,1414.9
CUST008061,427.18,5,85.436,2024-03-06,2024-07-27,143,4.766666666666667,1.048951048951049,427.18
CUST008062,1837.42,8,229.6775,2023-06-02,2024-02-06,249,8.3,0.9638554216867469,1837.42
CUST008063,382.44,1,382.44,2024-07-18,2024-07-18,0,1.0,1.0,382.44
CUST008064,556.38,2,278.19,2024-01-18,2024-03-17,59,1.9666666666666666,1.0169491525423728,556.3799999999999
CUST008065,516.1800000000001,2,258.09000000000003,2023-09-26,2023-10-12,16,1.0,2.0,516.1800000000001
CUST008066,1234.6399999999999,3,411.5466666666666,2024-09-16,2024-12-11,86,2.8666666666666667,1.0465116279069768,1234.64
CUST008067,483.46,2,241.73,2023-08-21,2023-09-08,18,1.0,2.0,483.46
CUST008068,707.32,1,707.32,2023-06-09,2023-06-09,0,1.0,1.0,707.32
CUST008069,459.8,4,114.95,2024-10-03,2024-11-29,57,1.9,2.1052631578947367,459.79999999999995
CUST008070,355.48,1,355.48,2024-05-06,2024-05-06,0,1.0,1.0,355.48
CUST008071,696.39,3,232.13,2023-05-14,2023-08-02,80,2.6666666666666665,1.125,696.39
CUST008072,2930.11,7,418.58714285714285,2024-06-26,2024-12-15,172,5.733333333333333,1.2209302325581395,2930.1099999999997
CUST008073,472.5,1,472.5,2023-03-08,2023-03-08,0,1.0,1.0,472.5
CUST008074,2941.7799999999997,10,294.178,2023-12-28,2024-12-12,350,11.666666666666666,0.8571428571428572,2941.7799999999997
CUST008075,895.01,3,298.33666666666664,2023-09-30,2023-10-24,24,1.0,3.0,895.01
CUST008076,726.75,1,726.75,2024-05-15,2024-05-15,0,1.0,1.0,726.75
CUST008077,4051.76,9,450.1955555555556,2024-04-17,2024-12-15,242,8.066666666666666,1.115702479338843,4051.76
CUST008078,631.8399999999999,3,210.61333333333332,2024-07-20,2024-09-24,66,2.2,1.3636363636363635,631.8399999999999
CUST008079,1358.47,3,452.8233333333333,2024-06-01,2024-07-06,35,1.1666666666666667,2.571428571428571,1358.47
CUST008080,1306.98,4,326.745,2024-05-30,2024-08-13,75,2.5,1.6,1306.98
CUST008081,720.21,3,240.07000000000002,2024-07-24,2024-10-02,70,2.3333333333333335,1.2857142857142856,720.21
CUST008082,155.52,1,155.52,2024-07-20,2024-07-20,0,1.0,1.0,155.52
CUST008083,379.26,2,189.63,2024-08-19,2024-09-18,30,1.0,2.0,379.26
CUST008084,896.57,3,298.8566666666667,2024-05-16,2024-08-05,81,2.7,1.111111111111111,896.57
CUST008085,618.47,3,206.15666666666667,2023-02-06,2023-04-21,74,2.466666666666667,1.2162162162162162,618.47
CUST008086,889.6500000000001,3,296.55,2024-08-30,2024-11-15,77,2.566666666666667,1.1688311688311688,889.6500000000001
CUST008087,2221.66,6,370.27666666666664,2023-10-03,2024-02-20,140,4.666666666666667,1.2857142857142856,2221.66
CUST008088,87.25,1,87.25,2023-08-06,2023-08-06,0,1.0,1.0,87.25
CUST008089,1377.01,3,459.00333333333333,2023-11-21,2023-12-29,38,1.2666666666666666,2.368421052631579,1377.0100000000002
CUST008090,288.93,2,144.465,2024-12-13,2024-12-25,12,1.0,2.0,288.93
CUST008092,2134.7,6,355.7833333333333,2023-06-03,2024-01-03,214,7.133333333333334,0.8411214953271028,2134.7
CUST008093,811.46,2,405.73,2024-09-06,2024-10-06,30,1.0,2.0,811.46
CUST008094,1649.4,7,235.62857142857143,2023-12-09,2024-08-23,258,8.6,0.813953488372093,1649.3999999999999
CUST008095,75.82,1,75.82,2024-06-09,2024-06-09,0,1.0,1.0,75.82
CUST008096,2208.13,7,315.44714285714286,2024-03-25,2024-12-27,277,9.233333333333333,0.7581227436823106,2208.13
CUST008097,737.15,3,245.71666666666667,2024-03-01,2024-04-21,51,1.7,1.7647058823529411,737.15
CUST008098,886.9,4,221.725,2023-04-12,2023-08-24,134,4.466666666666667,0.8955223880597015,886.9000000000001
CUST008099,709.76,2,354.88,2024-05-06,2024-05-13,7,1.0,2.0,709.76
CUST008100,412.08,2,206.04,2023-05-01,2023-05-26,25,1.0,2.0,412.08
CUST008101,164.58,1,164.58,2023-11-01,2023-11-01,0,1.0,1.0,164.58
CUST008102,2769.66,6,461.60999999999996,2023-07-05,2023-12-03,151,5.033333333333333,1.1920529801324504,2769.66
CUST008103,2662.5,6,443.75,2023-09-15,2024-04-14,212,7.066666666666666,0.8490566037735849,2662.5
CUST008104,306.61,2,153.305,2023-12-27,2024-02-04,39,1.3,1.5384615384615383,306.61
CUST008105,1084.38,4,271.095,2023-03-12,2023-05-11,60,2.0,2.0,1084.38
CUST008106,1526.46,7,218.06571428571428,2023-10-20,2024-06-08,232,7.733333333333333,0.9051724137931034,1526.46
CUST008108,538.35,1,538.35,2023-01-29,2023-01-29,0,1.0,1.0,538.35
CUST008109,782.15,2,391.075,2023-04-06,2023-05-15,39,1.3,1.5384615384615383,782.15
CUST008110,1542.81,4,385.7025,2024-07-01,2024-12-04,156,5.2,0.7692307692307692,1542.81
CUST008111,1087.73,4,271.9325,2023-08-07,2023-11-15,100,3.3333333333333335,1.2,1087.73
CUST008112,2055.54,10,205.554,2023-07-09,2024-06-10,337,11.233333333333333,0.8902077151335313,2055.54
CUST008113,1377.6,5,275.52,2024-09-01,2024-12-24,114,3.8,1.3157894736842106,1377.6
CUST008114,3197.09,9,355.2322222222222,2023-01-30,2023-07-27,178,5.933333333333334,1.5168539325842696,3197.09
CUST008115,2083.21,6,347.20166666666665,2024-05-23,2024-12-30,221,7.366666666666666,0.8144796380090498,2083.21
CUST008116,189.32,1,189.32,2024-10-29,2024-10-29,0,1.0,1.0,189.32
CUST008117,1601.22,3,533.74,2023-10-22,2023-12-26,65,2.1666666666666665,1.3846153846153848,1601.22
CUST008118,460.88,2,230.44,2024-06-07,2024-06-26,19,1.0,2.0,460.88
CUST008119,616.08,2,308.04,2024-11-17,2024-12-16,29,1.0,2.0,616.08
CUST008120,1056.13,2,528.065,2024-11-27,2024-12-21,24,1.0,2.0,1056.13
CUST008121,1211.28,3,403.76,2023-02-13,2023-04-02,48,1.6,1.875,1211.28
CUST008122,1691.98,5,338.396,2023-12-24,2024-05-15,143,4.766666666666667,1.048951048951049,1691.98
CUST008123,168.34,1,168.34,2023-01-10,2023-01-10,0,1.0,1.0,168.34
CUST008124,2279.49,5,455.89799999999997,2023-07-30,2023-11-10,103,3.433333333333333,1.4563106796116505,2279.49
CUST008125,1099.62,5,219.92399999999998,2023-04-06,2023-10-28,205,6.833333333333333,0.7317073170731707,1099.62
CUST008126,485.44,1,485.44,2024-08-18,2024-08-18,0,1.0,1.0,485.44
CUST008127,220.02,1,220.02,2023-06-18,2023-06-18,0,1.0,1.0,220.02
CUST008128,3395.2599999999998,12,282.93833333333333,2023-12-12,2024-12-06,360,12.0,1.0,3395.26
CUST008129,838.5999999999999,2,419.29999999999995,2023-02-23,2023-03-07,12,1.0,2.0,838.5999999999999
CUST008130,932.3499999999999,3,310.7833333333333,2024-04-08,2024-06-21,74,2.466666666666667,1.2162162162162162,932.3499999999999
CUST008132,418.06,1,418.06,2024-10-11,2024-10-11,0,1.0,1.0,418.06
CUST008133,856.9100000000001,4,214.22750000000002,2024-10-04,2024-12-15,72,2.4,1.6666666666666667,856.9100000000002
CUST008134,930.96,2,465.48,2024-09-15,2024-11-02,48,1.6,1.25,930.96
CUST008135,1722.07,4,430.5175,2023-12-17,2024-03-20,94,3.1333333333333333,1.2765957446808511,1722.07
CUST008136,202.79,1,202.79,2024-11-10,2024-11-10,0,1.0,1.0,202.79
CUST008137,653.84,2,326.92,2023-12-07,2024-01-06,30,1.0,2.0,653.84
CUST008138,984.88,2,492.44,2024-06-27,2024-08-08,42,1.4,1.4285714285714286,984.8799999999999
CUST008140,1027.76,2,513.88,2024-09-20,2024-11-07,48,1.6,1.25,1027.76
CUST008141,233.77,2,116.885,2023-05-22,2023-06-21,30,1.0,2.0,233.77
CUST008142,1090.2,2,545.1,2024-03-05,2024-04-19,45,1.5,1.3333333333333333,1090.1999999999998
CUST008143,955.6700000000001,5,191.13400000000001,2024-01-03,2024-06-02,151,5.033333333333333,0.9933774834437087,955.6700000000001
CUST008144,440.52,1,440.52,2023-08-25,2023-08-25,0,1.0,1.0,440.52
CUST008145,3529.19,10,352.919,2024-02-03,2024-12-18,319,10.633333333333333,0.9404388714733543,3529.1899999999996
CUST008146,493.94,1,493.94,2024-11-25,2024-11-25,0,1.0,1.0,493.94
CUST008147,1470.1399999999999,3,490.0466666666666,2023-04-18,2023-07-04,77,2.566666666666667,1.1688311688311688,1470.14
CUST008148,1425.73,2,712.865,2023-11-07,2023-12-16,39,1.3,1.5384615384615383,1425.7299999999998
CUST008149,346.23,1,346.23,2024-12-12,2024-12-12,0,1.0,1.0,346.23
CUST008150,1221.66,4,305.415,2023-07-11,2023-10-21,102,3.4,1.1764705882352942,1221.66
CUST008151,625.5600000000001,2,312.78000000000003,2024-05-01,2024-05-25,24,1.0,2.0,625.5600000000001
CUST008152,987.17,3,329.0566666666667,2024-05-06,2024-07-29,84,2.8,1.0714285714285714,987.1699999999998
CUST008153,2617.91,7,373.9871428571428,2024-05-02,2024-12-23,235,7.833333333333333,0.8936170212765958,2617.91
CUST008154,625.02,1,625.02,2024-12-17,2024-12-17,0,1.0,1.0,625.02
CUST008155,687.01,4,171.7525,2024-08-11,2024-11-23,104,3.466666666666667,1.1538461538461537,687.0099999999999
CUST008156,1388.22,3,462.74,2023-04-26,2023-06-02,37,1.2333333333333334,2.4324324324324325,1388.2200000000003
CUST008157,181.34,1,181.34,2023-02-20,2023-02-20,0,1.0,1.0,181.34
CUST008158,143.83,1,143.83,2024-10-30,2024-10-30,0,1.0,1.0,143.83
CUST008159,878.9100000000001,3,292.97,2024-01-28,2024-04-27,90,3.0,1.0,878.9100000000001
CUST008160,610.51,4,152.6275,2024-09-19,2024-12-15,87,2.9,1.3793103448275863,610.51
CUST008161,248.44,1,248.44,2024-08-02,2024-08-02,0,1.0,1.0,248.44
CUST008162,577.4399999999999,2,288.71999999999997,2023-03-03,2023-04-18,46,1.5333333333333334,1.3043478260869565,577.4399999999999
CUST008163,3407.35,10,340.735,2023-11-18,2024-08-27,283,9.433333333333334,1.0600706713780919,3407.3500000000004
CUST008164,478.96,1,478.96,2024-09-20,2024-09-20,0,1.0,1.0,478.96
CUST008165,645.31,2,322.655,2024-09-10,2024-09-29,19,1.0,2.0,645.31
CUST008166,1072.04,6,178.67333333333332,2023-12-16,2024-06-11,178,5.933333333333334,1.0112359550561798,1072.04
CUST008167,1532.0700000000002,6,255.34500000000003,2023-07-21,2023-12-09,141,4.7,1.276595744680851,1532.07
CUST008168,349.64,1,349.64,2024-11-08,2024-11-08,0,1.0,1.0,349.64
CUST008169,1124.1,5,224.82,2023-10-19,2024-02-21,125,4.166666666666667,1.2,1124.1000000000001
CUST008170,2506.55,7,358.0785714285715,2023-03-29,2023-12-15,261,8.7,0.8045977011494253,2506.55
CUST008171,1323.6999999999998,8,165.46249999999998,2024-05-16,2024-11-21,189,6.3,1.2698412698412698,1323.6999999999996
CUST008172,1924.92,5,384.98400000000004,2024-08-10,2024-12-25,137,4.566666666666666,1.094890510948905,1924.92
CUST008173,1123.31,4,280.8275,2023-05-16,2023-08-18,94,3.1333333333333333,1.2765957446808511,1123.31
CUST008174,195.6,1,195.6,2024-07-03,2024-07-03,0,1.0,1.0,195.6
CUST008175,101.92,1,101.92,2023-07-25,2023-07-25,0,1.0,1.0,101.92
CUST008176,2224.0,4,556.0,2023-10-04,2023-12-02,59,1.9666666666666666,2.0338983050847457,2223.9999999999995
CUST008177,237.39,1,237.39,2023-03-27,2023-03-27,0,1.0,1.0,237.39
CUST008178,2684.68,9,298.29777777777775,2023-04-19,2024-01-17,273,9.1,0.989010989010989,2684.68
CUST008179,391.02,1,391.02,2024-06-19,2024-06-19,0,1.0,1.0,391.02
CUST008180,932.0,4,233.0,2024-06-14,2024-08-28,75,2.5,1.6,932.0
CUST008181,882.0,4,220.5,2023-12-22,2024-04-17,117,3.9,1.0256410256410258,882.0000000000001
CUST008182,55.68000000000001,2,27.840000000000003,2023-08-23,2023-09-05,13,1.0,2.0,55.68000000000001
CUST008183,842.79,2,421.395,2023-06-13,2023-07-05,22,1.0,2.0,842.79
CUST008184,971.65,4,242.9125,2023-09-08,2023-11-15,68,2.2666666666666666,1.7647058823529411,971.6499999999999
CUST008185,728.68,1,728.68,2024-10-12,2024-10-12,0,1.0,1.0,728.68
CUST008186,436.55,2,218.275,2024-11-20,2024-12-08,18,1.0,2.0,436.55
CUST008187,120.42,1,120.42,2024-02-27,2024-02-27,0,1.0,1.0,120.42
CUST008188,1037.74,3,345.91333333333336,2023-07-10,2023-09-15,67,2.2333333333333334,1.3432835820895521,1037.74
CUST008189,812.86,4,203.215,2024-08-16,2024-11-25,101,3.3666666666666667,1.188118811881188,812.86
CUST008190,530.44,2,265.22,2024-03-19,2024-05-17,59,1.9666666666666666,1.0169491525423728,530.44
CUST008191,384.23,3,128.07666666666668,2023-11-22,2024-01-29,68,2.2666666666666666,1.3235294117647058,384.23
CUST008192,483.88999999999993,3,161.29666666666665,2023-03-06,2023-05-25,80,2.6666666666666665,1.125,483.88999999999993
CUST008193,355.76,1,355.76,2024-03-08,2024-03-08,0,1.0,1.0,355.76
CUST008194,460.38,2,230.19,2023-12-25,2024-01-11,17,1.0,2.0,460.38
CUST008195,71.43,1,71.43,2024-06-29,2024-06-29,0,1.0,1.0,71.43
CUST008196,1011.24,2,505.62,2023-05-04,2023-06-16,43,1.4333333333333333,1.3953488372093024,1011.2400000000001
CUST008197,1089.45,4,272.3625,2023-02-13,2023-06-23,130,4.333333333333333,0.9230769230769231,1089.45
CUST008198,5713.42,21,272.0676190476191,2023-04-11,2024-12-27,626,20.866666666666667,1.0063897763578276,5713.420000000001
CUST008199,1018.34,4,254.585,2023-07-26,2024-01-17,175,5.833333333333333,0.6857142857142857,1018.3399999999999
CUST008200,4330.59,13,333.1223076923077,2023-04-07,2024-01-18,286,9.533333333333333,1.3636363636363638,4330.59
CUST008201,119.14,1,119.14,2024-02-13,2024-02-13,0,1.0,1.0,119.14
CUST008202,288.59000000000003,2,144.29500000000002,2024-11-23,2024-12-12,19,1.0,2.0,288.59000000000003
CUST008203,1683.01,5,336.602,2024-04-15,2024-08-18,125,4.166666666666667,1.2,1683.01
CUST008204,1417.54,4,354.385,2023-04-24,2023-07-28,95,3.1666666666666665,1.2631578947368423,1417.54
CUST008205,171.86,1,171.86,2024-12-03,2024-12-03,0,1.0,1.0,171.86
CUST008206,1143.64,5,228.728,2023-01-23,2023-06-23,151,5.033333333333333,0.9933774834437087,1143.64
CUST008207,1744.8899999999999,5,348.97799999999995,2024-08-07,2024-12-30,145,4.833333333333333,1.0344827586206897,1744.8899999999999
CUST008209,1871.28,4,467.82,2023-02-13,2023-05-09,85,2.8333333333333335,1.4117647058823528,1871.28
CUST008210,994.79,2,497.395,2023-06-02,2023-07-04,32,1.0666666666666667,1.875,994.7899999999998
CUST008211,2577.2200000000003,5,515.4440000000001,2024-04-25,2024-09-07,135,4.5,1.1111111111111112,2577.2200000000003
CUST008212,1612.32,3,537.4399999999999,2023-07-19,2023-11-05,109,3.6333333333333333,0.8256880733944955,1612.32
CUST008213,1157.19,4,289.2975,2024-02-12,2024-06-20,129,4.3,0.9302325581395349,1157.1899999999998
CUST008214,1556.12,3,518.7066666666666,2024-10-29,2024-12-23,55,1.8333333333333333,1.6363636363636365,1556.12
CUST008215,440.78,1,440.78,2024-11-27,2024-11-27,0,1.0,1.0,440.78
CUST008216,2326.52,8,290.815,2023-06-20,2024-03-11,265,8.833333333333334,0.9056603773584905,2326.52
CUST008217,395.31,1,395.31,2023-12-09,2023-12-09,0,1.0,1.0,395.31
CUST008218,3250.0299999999997,9,361.1144444444444,2023-11-03,2024-06-07,217,7.233333333333333,1.2442396313364055,3250.0299999999997
CUST008219,1523.6000000000001,6,253.93333333333337,2023-04-07,2023-09-11,157,5.233333333333333,1.1464968152866242,1523.6000000000004
CUST008220,921.68,1,921.68,2024-04-30,2024-04-30,0,1.0,1.0,921.68
CUST008221,148.68,1,148.68,2023-07-25,2023-07-25,0,1.0,1.0,148.68
CUST008222,1155.56,5,231.112,2023-09-15,2023-11-07,53,1.7666666666666666,2.8301886792452833,1155.5600000000002
CUST008224,2310.7400000000002,6,385.1233333333334,2023-04-29,2023-10-27,181,6.033333333333333,0.994475138121547,2310.7400000000002
CUST008225,1678.82,7,239.83142857142857,2023-10-06,2024-05-03,210,7.0,1.0,1678.82
CUST008226,383.03999999999996,3,127.67999999999999,2024-10-14,2024-11-09,26,1.0,3.0,383.03999999999996
CUST008227,1388.24,3,462.74666666666667,2023-03-30,2023-05-27,58,1.9333333333333333,1.5517241379310345,1388.24
CUST008228,3217.7799999999997,12,268.1483333333333,2024-01-13,2024-12-01,323,10.766666666666667,1.1145510835913313,3217.78
CUST008229,3314.66,7,473.5228571428571,2023-05-21,2023-10-26,158,5.266666666666667,1.3291139240506329,3314.66
CUST008230,1690.26,5,338.052,2024-03-25,2024-08-09,137,4.566666666666666,1.094890510948905,1690.26
CUST008232,2212.34,8,276.5425,2023-11-07,2024-08-13,280,9.333333333333334,0.8571428571428571,2212.34
CUST008233,787.44,2,393.72,2024-07-19,2024-08-26,38,1.2666666666666666,1.5789473684210527,787.4399999999999
CUST008234,541.08,2,270.54,2024-08-25,2024-10-01,37,1.2333333333333334,1.6216216216216215,541.08
